Title,Published_date,Views,Likes,Dislikes,Comments
How To Create Tamil AI Memes in Google Veo 3 in India! 😲 | Google Veo 3 in India - Tamil,2025-06-21T14:27:07Z,871255.0,33547.0,0.0,917.0
PC vs Laptop CPU 🥊 - எது பெருசு 💥 #cpu #pc #laptop #a2darmy,2025-06-19T12:01:15Z,624726.0,40945.0,0.0,830.0
ஒரு Mobile-ல் 2 Ear Buds Connect செய்ய முடியுமா? - Bluetooth Dual Pair Audio,2025-06-18T12:43:30Z,894290.0,52963.0,0.0,345.0
இமயம் சரிந்தது - Fall of GOOGLE ⛰📈,2025-06-17T13:21:12Z,410639.0,22420.0,0.0,890.0
Power Bank Scam? - 10000 mAh உருட்டு 😨 #powerbank #mah #a2darmy,2025-06-16T14:08:15Z,626899.0,47965.0,0.0,208.0
Air India Flight Crash - What Went Wrong?,2025-06-15T05:41:03Z,575793.0,28422.0,0.0,1072.0
தேவையற்ற செயல் - STOP THIS!! | உருட்டு Reels Ep -10 🔥,2025-06-13T12:30:04Z,580447.0,31262.0,0.0,1091.0
A2D Bytes Channel Recovered 😊✌️ | #a2d #a2darmy #a2dbytes,2025-06-12T13:00:41Z,540121.0,43882.0,0.0,159.0
இங்க இருந்த கிக்கர் எங்க டா🤬 - Why bike has no kicker?🤔 #bike #royalenfield,2025-06-11T12:04:54Z,670922.0,52057.0,0.0,305.0
கொடூரமான Cocomelon - குழந்தைகள் பத்திரம் ☠️😰 | Kids Becoming Zombies 🫩,2025-06-10T12:34:03Z,550353.0,24409.0,0.0,1242.0
Coding ku high-end Pc தேவையா? 🤔  #pcbuild #a2darmy,2025-06-09T12:23:08Z,440298.0,34276.0,0.0,367.0
Printer = SCAM! எந்த Printer வாங்கலாம்? 🖨️ | A Detailed Comparison - Inkjet vs Ink Tank vs Laserjet🔥,2025-06-08T05:41:03Z,477458.0,22592.0,0.0,884.0
தங்கம் எடுக்க மூனே வழி தான்💥 - Gold extraction 🌟 #gold #goldextraction,2025-06-07T12:00:03Z,1283966.0,80329.0,0.0,288.0
அழியும் நிலையில் தமிழர்கள் - South vs North ☠️ | Need More Babies 🥲,2025-06-06T13:12:47Z,441986.0,26492.0,0.0,2729.0
Digital Plug Postmortem 🔨 - உள்ள என்ன இருக்கு? #Digitalplug #a2darmy,2025-06-05T12:02:11Z,257804.0,18730.0,0.0,135.0
Making 1 Crore in 8 Months 🔥 | ஒரு கோடி சம்பாரிப்பது எப்படி? by PC - TATE 💰🤑,2025-06-04T12:18:37Z,368320.0,19075.0,0.0,923.0
Timer Plug ⏰ - நேரம் பாத்து சொருகு  #a2d #digital-plug,2025-06-03T13:20:03Z,632097.0,44213.0,0.0,251.0
Intel processor scam? - i3 & i5 எல்லாம் ஒன்னா?😱  #a2darmy #a2d #intel #processor,2025-06-02T12:59:54Z,663980.0,47416.0,0.0,201.0
மனிதன் கேவலமான பிறவி🤬  -  The Comment War 🔥  | YouTube vs Instagram 🥊,2025-06-01T06:12:42Z,407616.0,24084.0,0.0,1338.0
எந்த Printer வாங்கலாம்? - Printer Scam😨 #A2D #printer,2025-05-30T12:49:04Z,2179524.0,87944.0,0.0,460.0
வேலை போன VFX artist 😭 - Rise of Google Ai 😈,2025-05-28T12:11:08Z,410982.0,20045.0,0.0,758.0
Apple இல் dolby💥 - Apple Spatial Audio - 3D Surround Sound #smartphone #apple,2025-05-27T12:55:33Z,791035.0,60152.0,0.0,288.0
இரட்டை கதிரே - Dual monitor stand setup! #monitorstand #dualmonitor #monitor,2025-05-26T12:33:48Z,1709360.0,87275.0,0.0,126.0
5.1 Dolby Audio Uruttu 🔥 - Dolby Sound Phone-ல வருமா 🤔,2025-05-25T06:15:43Z,481069.0,25926.0,0.0,1860.0
Laser Light உள்ள பாட்டு  🔦🎵 - Music from #laserlights #music,2025-05-24T14:21:46Z,1448586.0,72873.0,0.0,210.0
அம்மா மடிக்கணினி திட்டம் 🥺 - Best Scheme in TamilNadu 🔥 | All அம்மா Laptops Review 💻,2025-05-23T12:15:42Z,725404.0,39613.0,0.0,3202.0
கூல்ட்ரிங்க்ஸ் வடிவில் Phone📱from @krishaccessories 😱 #colaphone #a2d #a2darmy,2025-05-22T12:43:40Z,2367446.0,158533.0,0.0,1139.0
A2D Channel Hacked!! - Please Help,2025-05-21T13:51:04Z,569761.0,36064.0,0.0,1569.0
Dolby 5.1 Audio உருட்டு 🤬 #dolbyatmos #mobile #a2darmy,2025-05-20T12:56:00Z,962533.0,73403.0,0.0,1226.0
IShowSpeed Vs Mr.Beast 🔥- Organic Creators இதுல யாரு? 🤔,2025-05-19T12:11:07Z,552269.0,28674.0,0.0,1275.0
"Rs.25,000/-  Cheapest PC 🤯 | 25K Gaming PC Build 🔥 | Build Your Own PC - 2025",2025-05-17T05:41:04Z,357253.0,19635.0,0.0,1220.0
மண்டியிட்ட Layers watch 🙇‍♀️ - Repair Kit 🔧 #a2darmy  #a2dchannel  #techburner,2025-05-15T12:11:08Z,1459653.0,83757.0,0.0,168.0
Apple vs Epic Games 🔥 -  War between Tech Giants 🥊,2025-05-14T14:02:43Z,432543.0,24811.0,0.0,706.0
உன்ன அழிக்க ஒருத்தன் வந்துட்டான்டா🔥 - ChatGPT ❌ Deepseek ✅ #samaltman #chatgpt #deepseek #a2darmy,2025-05-13T13:01:34Z,368211.0,21191.0,0.0,282.0
கொசு புடிக்கும் Gift for Our Soldier 🦟🔥 #a2darmy #mosquito #trap,2025-05-12T13:18:02Z,817762.0,56191.0,0.0,132.0
End of Internet 💀 - Future AI Influences 🤖,2025-05-11T06:19:15Z,517232.0,29717.0,0.0,1170.0
மலிவு விலை AC - RS.1500 Only #uruttu #AC #A2D,2025-05-10T15:08:03Z,739278.0,51553.0,0.0,155.0
GTA 6 Breakdown - இளைஞர்கள் கொண்டாடும் வெற்றி 🥵🔥,2025-05-09T14:04:01Z,557713.0,27526.0,0.0,806.0
முடுச்சுவிட்டீங்க  போங்க - Tesla vs BYD 🔥 | End of Musk😨,2025-05-08T12:20:12Z,524106.0,23049.0,0.0,875.0
Fall Of Pakistan 🙏 - Defense Vs Education | Economy Matters,2025-05-06T14:02:58Z,734320.0,48798.0,0.0,8266.0
இருக்கு ஆனா இல்ல 😡 | Samsung's Wi-Fi feature never works  #samsung #snapdragon  #a2darmy,2025-05-05T13:01:07Z,1061386.0,74583.0,0.0,224.0
Instagram உருட்டு A/C ?💀 - Just 1299 Rs - Reels Uruttu Episode #9,2025-05-04T05:41:24Z,500446.0,26246.0,0.0,694.0
Remote Car Tear down -   உள்ள என்ன இருக்கு? 🤯 #remotecontrolcar,2025-05-03T13:40:57Z,556643.0,43561.0,0.0,106.0
மோசக்காரன் Apple 🤬 - Air Pods Lossless Audio Myth Busted #airpods #apple #a2darmy,2025-05-02T13:16:17Z,1011672.0,66455.0,0.0,308.0
Instagram உருட்டு Products💀- EXPOSING @krishaccessories ?😡,2025-05-01T05:41:02Z,1310003.0,49026.0,0.0,988.0
அடேய் Adobe 🤬 - Data திருடன் ☠  #firefly #photoshop #adobe #a2darmy,2025-04-30T12:34:08Z,441474.0,31181.0,0.0,218.0
#Ad Editor-ku WIFI Thevaiya? - மண்டை மேல இருந்த கொண்டைய மறந்துட்டேனே டா 🤔,2025-04-29T13:00:39Z,478021.0,39040.0,0.0,523.0
I Quit Adobe - Mobile Vs PC Editor's 🔥 | Premiere Pro Roast 🔥,2025-04-27T05:41:30Z,579352.0,28731.0,0.0,1608.0
The Art of Butt Dialing 📱😂 - iPhone #a2darmy #iphone #buttdialing,2025-04-26T13:33:54Z,1564794.0,87037.0,0.0,237.0
ஓம்பாட்டுக்கு போய்ட்டியேப்பா! 😭 - Rise of Quantum Computer🔥,2025-04-25T12:53:10Z,345106.0,28568.0,0.0,1690.0
Travelling over depression🙂 - Pc Doc -ஐ அழைத்த Pune!,2025-04-23T12:11:05Z,442520.0,29262.0,0.0,1509.0
எல்லா அம்மா Laptop - க்கும் ஒரே Charger ⚡ #Charger #a2darmy,2025-04-22T15:03:38Z,2462999.0,145692.0,0.0,452.0
உறை போட்ட SSD 💾 - Enclosure for SSD #a2darmy #ssd #pc,2025-04-21T12:33:52Z,1174010.0,59237.0,0.0,245.0
பழைய Electronics-ல தங்கம்?😱 - Pallavaram Market Gold Hunt 🔥 with @ESAKKI_INFO,2025-04-20T05:41:59Z,806976.0,33510.0,0.0,790.0
IPL ஓர் மோசடியா?🏏 – Toxic Fans! = Money😨 | Betting Vs Cricketers,2025-04-19T12:02:15Z,545134.0,38775.0,0.0,3155.0
1 lakh SSD server for Editors - athukulla odachiteengale daa!😡#ssd #a2darmy #server #editor,2025-04-18T14:11:14Z,964498.0,63683.0,0.0,127.0
தக தக தங்கவேட்டை 🔥 - Gold Hunt in Pallavaram Market  #cpu #gold #pallavaramfridaymarket #a2darmy,2025-04-17T12:31:51Z,870049.0,53600.0,0.0,160.0
GTA V on Mobile 📱 - 100% Working 🔥 | Proof inside 😱,2025-04-16T13:01:46Z,608493.0,35324.0,0.0,2157.0
BS3 vs BS6 Engine 🏍 - என்ன வித்தியாசம்? #bike #bs3 #bs6 #a2darmy,2025-04-15T12:30:04Z,984869.0,72561.0,0.0,223.0
Mia-க்கு முத்தம் குடுத்த Ganesha 💏💋 #kissai #ai #a2darmy,2025-04-14T13:02:30Z,988625.0,61074.0,0.0,264.0
பழைய PC to Own Google Drive - Old PC❌ Server ✅ | How To Convert OLD PC To Server,2025-04-13T07:30:01Z,307193.0,19312.0,0.0,860.0
Ganesha படுக்க மெத்தை 🛏 - Emma Mattress Gift for Ganesha #emmamattress #a2darmy #bed,2025-04-12T12:00:02Z,1094068.0,66823.0,0.0,403.0
I Turned My Old PC into a Server 💻🤯 #oldpc #server #a2darmy,2025-04-11T12:43:18Z,883089.0,48647.0,0.0,165.0
Watermelon Controversy 🍉- Real or Rumor | Farmers vs Government 🥊,2025-04-10T12:00:15Z,427545.0,27687.0,0.0,1129.0
Start-Up Vs Business - College Chief-Guest | Making Money in Start-Up #startup,2025-04-09T13:33:13Z,200091.0,13002.0,0.0,718.0
கடுப்பான Ganesha 🤬 - Nothing (3a) Assemble 🔧  #a2darmy  #nothing,2025-04-08T13:00:03Z,1753085.0,113738.0,0.0,136.0
Gan charger VS Normal Charger 🔥- இதுல என்ன வித்தியாசம் #gancharger #a2darmy,2025-04-07T13:11:25Z,1498580.0,83193.0,0.0,200.0
No Cost EMI Scam? ⚠️ | வேணாம்டா பேரப்பசங்களா 🙏 - Don't Buy on EMI 💵😨,2025-04-06T05:41:13Z,667915.0,29890.0,0.0,1670.0
அடேய் Apple 😡 - Type C Universal உருட்டு 🍎 #typec #apple #a2darmy,2025-04-05T11:48:10Z,2069942.0,115080.0,0.0,249.0
Health Insurance Buying Guide 2025? | காப்பீடு வாங்கிய Ganesha 🤕,2025-04-04T13:30:09Z,311478.0,16722.0,0.0,679.0
YouTube Music vs Spotify vs Apple Music 🤜🤛 - எது பெருசு 🔥#losslessmusic #a2d #spotify #applemusic,2025-04-03T14:19:14Z,1422425.0,74055.0,0.0,551.0
Ganesha - வின் கை காலி 🤣 - IPA Solution Fire Experiment 🔥 ##ipa #a2darmy #fireexperiment,2025-04-02T13:29:00Z,466773.0,31899.0,0.0,110.0
Shame on ChatGPT - Stop Ghibli Trend 🤬 | End of Artist 🎨😢,2025-04-01T13:27:05Z,439222.0,21223.0,0.0,885.0
Mr.Beast Giveaway 🔥 - Free Gaming PC for our Soldier ❤ #A2D #mrbeast #giveaway #PC,2025-03-31T12:30:57Z,426776.0,36880.0,0.0,80.0
Finally We are here 🔥 - A2D x @MrBeast | PC Giveaway 💻🖥,2025-03-30T05:41:17Z,526176.0,28859.0,0.0,761.0
Long Term TAB Review 🔥 - Lenovo Idea Tab Pro | Artist Tab Review 🎨🖌,2025-03-29T12:00:58Z,288330.0,13486.0,0.0,355.0
AD Block செய்வது எப்படி? - Ad Blocker for Mobiles 📱 #mobile #adblocker #a2d,2025-03-28T12:52:10Z,1622675.0,106554.0,0.0,2378.0
Making தூத்துக்குடி கொத்தனார் 🔥 - Trending Ai Song 🎹🎺,2025-03-27T12:00:03Z,441389.0,21640.0,0.0,676.0
MacBook சோதனைகள்  - USB Extension  for MacBook #macbook #cableadapter #a2d #amazon Basics,2025-03-26T14:03:55Z,808026.0,54356.0,0.0,98.0
காடுகளிடம் இருந்து Car Charger ⚡ - Car Inverter Unboxing #a2d #automobile #tech #gaming #gadgets,2025-03-25T13:43:36Z,541695.0,32353.0,0.0,184.0
Why No Reply to CONTROVERSIES? - இதல்லாம் உண்மையா? | Reels Uruttu Episode #8,2025-03-23T05:41:01Z,461703.0,25945.0,0.0,1612.0
Nothing Phone 3(a) Pro P0$TM0RTEM💀 | உள்ள என்ன இருக்கு? 🤯,2025-03-21T13:42:01Z,495323.0,23780.0,0.0,980.0
Visiting மாறன் பரோட்டா கடை🔥 - Review by PC Doc View 🥙🥗,2025-03-20T12:30:02Z,2310703.0,190359.0,0.0,390.0
கனவெல்லாம் பலிக்குதே - Remote Car Unboxing 🚗😍 #remotecontrolcar #90skids #a2darmy,2025-03-19T12:15:15Z,762450.0,62527.0,0.0,180.0
Ganesha's First Flight - அடக்கடவுளே ✈😨 | Exploring Mumbai Tech Market 💻🛠,2025-03-18T12:30:02Z,427442.0,22573.0,0.0,491.0
P*rn Vs Brain - இத செய்யாதீங்க😡 | How To Quit P*rn?,2025-03-16T14:07:27Z,695801.0,44914.0,0.0,3349.0
கையடக்க Hacking Device 📱😨| Neeya Naana Hacking Device #flipperzero #a2darmy,2025-03-15T12:52:07Z,2934921.0,184512.0,0.0,1795.0
TESLA & StarLink in India - இந்தியாவிற்கு நல்லதா? | Trump & Elon Musk Vs India,2025-03-14T12:01:26Z,367465.0,18333.0,0.0,781.0
End of Gaming? 😢 - Mobile Games Vs AAA Games | அழிவின் ஆரம்பம்?,2025-03-11T12:30:04Z,359357.0,24097.0,0.0,923.0
Learning Hindi in Tamilnadu  - Is Language IMPORTANT? 🤔,2025-03-09T05:41:11Z,399432.0,20928.0,0.0,1080.0
இரத்த சரித்திரம் 🩸 - Fall Of Micromax ⏬,2025-03-08T14:00:19Z,454611.0,21005.0,0.0,1139.0
தொட்டால் தூக்கும் Laptop🔥 | Lenovo Event Mumbai  💻#a2d #a2darmy #lenovo #event #mumbai,2025-03-07T13:00:44Z,501978.0,46872.0,0.0,206.0
We got an AWARD SOLIDIERS!! 🏆🪖❤️ - Best tech influencer of the year 2025 by CIT🏆,2025-03-05T13:13:44Z,222396.0,26272.0,0.0,267.0
Mr.KK x A2D - மீண்டும் இணைந்த கைகள் 🤝🔥 | Legion Tab Review with @mrkk,2025-03-04T11:30:17Z,578258.0,51119.0,0.0,4235.0
Making Ganesha a Millionaire 💰| பணக்காரன் ஆவது எப்படி🤑,2025-03-02T06:00:19Z,616567.0,29172.0,0.0,1776.0
Instagram Sensitive Content - இது ரத்த பூமி 😨,2025-02-28T13:00:04Z,448140.0,24396.0,0.0,1002.0
எங்க போகுது என் நாடு 🤬 - Tamil Cinema vs OnlyFans 👄 | Adult Creators Made More Money Than Movies!,2025-02-26T14:00:15Z,504020.0,24275.0,0.0,1238.0
கடலில் விழுந்த iPhone 😭 📳 #a2d #a2darmy  #iphone,2025-02-25T12:44:55Z,491451.0,50649.0,0.0,112.0
கேஸ் போட்ட QLED TV Re-Assemble 📺🔥 #a2darmy #qledtv #googletv,2025-02-24T12:30:06Z,548331.0,52037.0,0.0,113.0
Influencers Vs Enthusiast 🥊 - Ft.@Sivabharani வில்லன் யாருடா 😈,2025-02-23T05:41:03Z,439324.0,22758.0,0.0,1179.0
iPhone 16e Roast 🔥 | உள்ள ஒன்னும் இல்ல 📱,2025-02-21T14:04:27Z,606136.0,30375.0,0.0,893.0
Prabhu Became Mysskin 👓 - Lenovo Yoga Slim 7i Aura Edition | Incognito Laptop Review,2025-02-20T12:00:06Z,301740.0,16916.0,0.0,486.0
எலே உங்க வீட்ல இருக்கா ? - Table Mate 💻 #a2d #laptoptable #a2darmy,2025-02-19T12:12:12Z,932899.0,79357.0,0.0,183.0
Psychology of Money 🤑 | Rich ❌ Wealth ✅,2025-02-18T12:11:04Z,732147.0,48567.0,0.0,1286.0
AC மெக்கானிக் - ஆக மாறிய PC DOC 🛠  #a2d #a2darmy #acrepair,2025-02-17T12:13:29Z,1541341.0,147265.0,0.0,206.0
How I lost 20 Kgs in 4 months?? | Six packs Body Transformation 🏋️‍♂️💪,2025-02-16T05:41:39Z,1084961.0,49605.0,0.0,1475.0
1 Lakh Gaming PC Giveaway 🔥 - தெறிக்கவிடலாமா 🎉,2025-02-15T12:00:06Z,245899.0,18150.0,0.0,1387.0
Happy Joker's Day 🤡 - Dairy Milk Silk Vs 5 Star 🍫🥊,2025-02-14T13:21:35Z,454995.0,24966.0,0.0,1113.0
பேட்டரி வண்டி வாங்கலாமா🤔? | Electric🔋vs Petrol Bike⛽,2025-02-12T12:07:10Z,852989.0,29976.0,0.0,1696.0
சேமிக்கலாம் வாங்க 💰 #a2darmy #gold #auragold,2025-02-11T12:06:30Z,120359.0,10184.0,0.0,143.0
தக தக தங்கவேட்டை 🤑💰⛏ | Gold Buying Guide 🧾 Ft Auragold N K Anand,2025-02-09T05:59:08Z,744401.0,33751.0,0.0,6388.0
Camera - க்கு பாதுகாப்பு🔐 #camerarack #a2darmy,2025-02-08T12:30:17Z,1252786.0,109461.0,0.0,202.0
Mark மாமா-க்கு மீண்டும் ஆப்பு😥| Google's New VR Glass 👓,2025-02-06T12:00:06Z,530006.0,23670.0,0.0,1502.0
Layers Anarc உருட்டு Watch-ஆ? ⌚ | The Real Truth 🔥,2025-02-04T12:40:52Z,454398.0,36362.0,0.0,791.0
No Tax India - இனி வரி கட்ட தேவையில்லை 💰❌ | Union Budget Tax Explained - India Union Budget 2025,2025-02-02T13:40:28Z,420430.0,21838.0,0.0,836.0
DeepSeek -ன் மரண அடி 🔥 | ChatGPT ❌ DeepSeek ✅,2025-01-30T13:17:41Z,520680.0,24558.0,0.0,1021.0
பாட்டு போடுவோமா Ft.Kelithee 🎶 #a2darmy #kelithee #livesong,2025-01-29T12:30:26Z,1289157.0,109164.0,0.0,214.0
BRAIN ROT - மூளை சுருங்கிப்போச்சு 🧠😨,2025-01-28T12:30:06Z,651299.0,42719.0,0.0,2465.0
உழைத்து வாழ வேண்டும் 💸- Doctor Vs Youtuber 🔥,2025-01-26T12:11:05Z,551756.0,33141.0,0.0,1832.0
Safety முக்கியம் பிகிலு 💻- Macbook Case #macbook #a2darmy,2025-01-25T12:20:14Z,785767.0,62513.0,0.0,301.0
காடுகளின் கதை முடிந்தது 🌳 🔥 | Amazon ❌ Blinkit ✅,2025-01-23T13:12:53Z,519337.0,25559.0,0.0,1668.0
TikTok குடுடா Trump-eh 😡 | USA Banned TikTok? ❌,2025-01-21T13:29:04Z,562555.0,26176.0,0.0,1213.0
Firing A2D Editor!!🔥 - 90 Hour Office for Week 😱,2025-01-19T06:00:04Z,507186.0,29278.0,0.0,1618.0
iPhone-யை அவிழ்த்து பார்த்த PC Doc🥼🛠| (64GB To 128GB) Storage Upgrade 🔥,2025-01-17T13:37:03Z,455224.0,27832.0,0.0,757.0
Samsung-யை பொலந்த SK Hynix 🥊- $122 Billion Wipe out 💀,2025-01-15T13:00:17Z,545273.0,28897.0,0.0,861.0
Size சிறுசு 🤏 Power பெருசு🔋#battery #a2darmy,2025-01-14T15:01:30Z,790138.0,86707.0,0.0,299.0
Vadakku Doli தந்த பரிசு 🎁  - Birthday Gift for PCDoc,2025-01-13T13:00:15Z,721297.0,65776.0,0.0,542.0
Apple Mini உருட்டா ?🤔 | MAC MINI Postmortem ☠🛠,2025-01-12T12:04:01Z,594596.0,28624.0,0.0,916.0
அடேய் YouTube 😡 - Video Got Removed #A2D #youtube,2025-01-11T13:46:55Z,505168.0,53464.0,0.0,303.0
அனல் பறக்க அடிக்கப்போறோம் 🔥 | Let's Cook 2025 💪,2025-01-10T13:15:08Z,464809.0,37114.0,0.0,2549.0
கேட்டது பெருசு🖐வந்தது சிறுசு🤏 #organiser #a2d #self,2025-01-09T12:01:20Z,539367.0,44145.0,0.0,132.0
தள்ளாடும் இளைய தலைமுறை🍻😞 | GEN Z Problems ⚠,2025-01-07T12:01:53Z,878368.0,49363.0,0.0,2230.0
அவன் செத்துட்டாண்டா 😭 | R.I.P Black Magic 🎥⚰️❗,2025-01-05T06:34:27Z,548242.0,30483.0,0.0,885.0
5 கோடி வரி கட்டணுமா💰😡 | Is Tax Good or Bad❓,2025-01-03T12:00:03Z,615908.0,36748.0,0.0,1825.0
பாட்டு போடப்போறோம் Ft.Keli.thee🎵🎹 | Laptop For Rappers💻🎙,2025-01-01T06:00:03Z,598441.0,31335.0,0.0,689.0
கொசுப்பொறி  விற்கும் PC - DOC 🦟🤡 #mosquito #olx #a2d,2024-12-31T13:52:29Z,1871057.0,135141.0,0.0,292.0
"35,000-க்கு ஊ*@ வச்சுட்டியேடா 🤬| PS5 திருடிய Ganesha 😂 🎮",2024-12-29T06:00:02Z,787941.0,40159.0,0.0,1553.0
வடக்கு டோலியின் Laptop Upgrade 👧💻🔧 #Laptop #A2D,2024-12-28T12:30:11Z,1641673.0,128617.0,0.0,453.0
ரொம்ப நாள் ஆசை 🚘🥹 | Car Buying Guide Ft.@TheDriverSeatGuy,2024-12-27T12:00:02Z,729658.0,36303.0,0.0,917.0
அத்திம்பேர் இன்னும் சாகல 😥 | Fall & Rise of NOKIA 📱,2024-12-25T06:30:02Z,715825.0,39491.0,0.0,1315.0
